fundingTime,fundingRate
2025-02-11 00:00:00,-0.00028122
2025-02-11 04:00:00,0.00005000
2025-02-11 08:00:00,0.00022052
2025-02-11 12:00:00,0.00005000
2025-02-11 16:00:00,0.00005000
2025-02-11 20:00:00,0.00005000
2025-02-12 00:00:00,0.00023990
2025-02-12 04:00:00,0.00006478
2025-02-12 08:00:00,0.00005000
2025-02-12 12:00:00.001000,0.00005000
2025-02-12 16:00:00.001000,0.00013902
2025-02-12 20:00:00,0.00010734
2025-02-13 00:00:00.001000,0.00005000
2025-02-13 04:00:00,0.00022372
2025-02-13 08:00:00,0.00005000
2025-02-13 12:00:00,0.00015313
2025-02-13 16:00:00.001000,0.00077493
2025-02-13 20:00:00,0.00005000
2025-02-14 00:00:00,0.00020943
2025-02-14 04:00:00,0.00005000
2025-02-14 08:00:00.001000,0.00005000
2025-02-14 12:00:00,0.00005000
2025-02-14 16:00:00,0.00035905
2025-02-14 20:00:00,0.00005000
2025-02-15 00:00:00,0.00005000
2025-02-15 04:00:00,-0.00011038
2025-02-15 08:00:00,0.00005000
2025-02-15 12:00:00,0.00005000
2025-02-15 16:00:00,0.00000785
2025-02-15 20:00:00.001000,0.00005000
2025-02-16 00:00:00,0.00005000
2025-02-16 04:00:00,0.00005000
2025-02-16 08:00:00,0.00005000
2025-02-16 12:00:00,0.00005000
2025-02-16 16:00:00,0.00005000
2025-02-16 20:00:00,0.00005000
2025-02-17 00:00:00,0.00005000
2025-02-17 04:00:00.001000,0.00005000
2025-02-17 08:00:00,0.00005000
2025-02-17 12:00:00.004000,-0.00005777
2025-02-17 16:00:00,-0.00007496
2025-02-17 20:00:00.001000,0.00005000
2025-02-18 00:00:00,0.00005000
2025-02-18 04:00:00,0.00005000
2025-02-18 08:00:00,0.00005000
2025-02-18 12:00:00,0.00005000
2025-02-18 16:00:00,0.00005000
2025-02-18 20:00:00,0.00005000
2025-02-19 00:00:00,0.00012718
2025-02-19 04:00:00,0.00028134
2025-02-19 08:00:00,0.00010631
2025-02-19 12:00:00,0.00015806
2025-02-19 16:00:00,0.00005000
2025-02-19 20:00:00,0.00005000
2025-02-20 00:00:00,0.00005000
2025-02-20 04:00:00,0.00005000
2025-02-20 08:00:00,0.00005000
2025-02-20 12:00:00,0.00005000
2025-02-20 16:00:00,0.00005000
2025-02-20 20:00:00,0.00005000
2025-02-21 00:00:00.001000,0.00005000
2025-02-21 04:00:00,0.00005000
2025-02-21 08:00:00,0.00005000
2025-02-21 12:00:00,0.00025157
2025-02-21 16:00:00,0.00005000
2025-02-21 20:00:00,0.00005000
2025-02-22 00:00:00,0.00016465
2025-02-22 04:00:00,0.00023706
2025-02-22 08:00:00,0.00059093
2025-02-22 12:00:00,0.00084065
2025-02-22 16:00:00,0.00026331
2025-02-22 20:00:00,0.00005000
